"MS1.MS2" "AT" "BE" "BG" "CH" "CY" "CZ" "DE" "DK" "EE" "EL" "ES" "FI" "FR" "HR" "HU" "IE" "IS" "IT" "LI" "LT" "LU" "LV" "ME" "MK" "MT" "NL" "NO" "PL" "PT" "RO" "SE" "SI" "SK" "TR" "UK"
"SE-BG" 0 0 135845.55697764 0 0 0 0 0 0 0 0 0 0 0 75416.5288076875 0 0 0 0 0 0 0 0 0 0 0 0 630833.175413014 0 471703.146105226 227317.742243976 0 96329.7902034948 0 0
"SE-CH" 0 0 0 1060.60698173635 0 0 738294.340032886 180621.697191354 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 412764.666591929 0 0 0 0
"SE-CY" 0 0 16743.925952511 0 36226.5284108014 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 500059.724464319 0 514712.513266634 182521.044230491 0 0 610755.217481021 0
"SE-CZ" 0 0 0 0 0 112308.516959249 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 375435.693268242 0 0 362783.200096101 0 0 0 0
"SE-DE" 0 0 0 0 0 0 431487.517305431 181671.968100706 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 411499.123601876 0 0 0 0
"SE-DK" 0 0 0 0 0 0 0 64424.9929610413 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 291949.401117936 0 0 0 0
"SE-EE" 0 0 0 0 0 0 0 0 25844.7610828835 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 180304.001118398 0 0 0 0
"SE-EL" 0 0 16020.7294108706 0 0 0 0 0 0 115152.694597489 0 0 0 0 233465.924010304 0 0 0 0 0 0 0 0 99737.0509908084 0 0 0 645152.188131342 0 188118.433692484 279830.984305766 0 97410.3663216942 0 0
"SE-ES" 0 171412.346583504 0 0 0 0 33338.5510251157 14712.1362141101 0 0 284038.88394823 0 874981.425765029 0 0 0 0 0 0 0 0 0 0 0 0 228461.03775707 0 0 0 0 292174.456002858 0 0 0 0
"SE-FI" 0 0 0 0 0 0 0 0 0 0 0 1901.099970234 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 203249.173680979 0 0 0 0
"SE-FR" 0 129199.466114035 0 0 0 0 518569.995409538 104348.271141832 0 0 0 0 391710.519081737 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 310272.593100194 0 0 0 0
"SE-HR" 199530.471639073 0 0 0 0 215760.496583914 0 0 0 0 0 0 0 10996.6008612169 8990.1551418598 0 0 0 0 0 0 0 0 0 0 0 0 391891.129535783 0 0 366286.533742037 40269.9037163985 0 0 0
"SE-HU" 0 0 0 0 0 52678.3517573526 0 0 0 0 0 0 0 0 94928.8748888699 0 0 0 0 0 0 0 0 0 0 0 0 532326.023548554 0 0 318212.157888984 0 158855.376157289 0 0
"SE-IE" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 151093.143214123 0 0 0 0 0 0 0 0 0 0 13393.1483322137 0 0 0 240643.234265149 0 0 0 118369.265166674
"SE-IS" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 20023.9081595885 0 0 0 0 0 0 0 0 0 368640.041111132 0 0 0 174129.28675252 0 0 0 0
"SE-IT" 112099.373862779 0 0 0 0 129906.069689603 593754.297152304 0 0 0 0 0 0 0 0 0 0 132635.515756597 0 0 0 0 0 0 0 0 0 0 0 0 454665.058786539 0 0 0 0
"SE-LI" 26514.8323237007 0 0 9035.0250590123 0 0 787527.628384045 0 0 0 0 0 0 0 0 0 0 0 8292.15793919817 0 0 0 0 0 0 0 0 0 0 0 434960.711295754 0 0 0 0
"SE-LT" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 170090.062707596 0 74770.8186446669 0 0 0 0 0 0 0 0 138351.83794969 0 0 0 0
"SE-LU" 0 0 0 0 0 0 581182.492076711 172916.348655563 0 0 0 0 0 0 0 0 0 0 0 0 20362.5723286231 0 0 0 0 0 0 0 0 0 318978.052393488 0 0 0 0
"SE-LV" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 35157.7420270885 0 0 0 0 0 0 0 0 154850.650256746 0 0 0 0
"SE-ME" 0 0 0 0 0 144507.680963981 0 0 0 0 0 0 0 115543.401518518 208271.549016509 0 0 0 0 0 0 0 82369.1791168388 0 0 0 0 478971.622011624 0 0 339699.276696047 0 144803.442688736 0 0
"SE-MK" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 233273.061729658 0 0 0 0 0 0 0 0 72641.8939723254 0 0 0 595832.606655111 0 21830.3536086616 297614.184920039 0 151010.531931726 0 0
"SE-MT" 240234.931161828 0 0 0 0 249621.879449533 92585.7216338778 22114.7790164759 0 0 0 0 0 46430.3852831388 0 0 0 181074.548585625 0 0 0 0 0 0 6967.515707753 0 0 264649.630896802 0 0 364175.917627387 84834.277856178 0 0 0
"SE-NL" 0 0 0 0 0 0 7587.8203007267 224591.581084943 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 171097.860353233 0 0 0 0 283778.13977834 0 0 0 0
"SE-NO" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 193344.039621697 0 0 0 181328.15889715 0 0 0 0
"SE-PL" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 367721.355700498 0 0 250992.853504209 0 0 0 0
"SE-PT" 0 0 0 0 0 0 0 13179.725527571 0 0 208944.707733363 0 1002334.52998654 0 0 0 0 0 0 0 0 0 0 0 0 157.997653815563 0 0 197928.939409143 0 275451.775708569 0 0 0 0
"SE-RO" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 784534.949293442 0 216887.186340799 187892.245245915 0 0 0 0
"SE-SE" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 500083.748243973 0 0 0 0
"SE-SI" 252001.112210379 0 0 0 0 232624.568235215 61366.1570102265 20975.8361800961 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 294634.786212868 0 0 365465.80706606 43921.9505776257 0 0 0
"SE-SK" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 600693.903530255 0 0 303142.16397472 0 84909.8766962463 0 0
"SE-TR" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 225869.731279511 0 0 109961.593010569 0 0 283115.453898255 0
"SE-UK" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 228211.733641747 0 0 0 15450.8991747113
"SI-AT" 145569.138929597 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 38683.6957192559 0 0 0
"SI-BE" 218118.5844726 141843.944822439 0 0 0 0 509157.897901666 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 57201.4630327459 0 0 0
"SI-BG" 0 0 226585.587280803 0 0 0 0 0 0 0 0 0 0 197808.974245491 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 72298.9858860811 0 0 0
"SI-CH" 0 0 0 162020.815959622 0 0 0 0 0 0 0 0 0 0 0 0 0 237144.508302903 0 0 0 0 0 0 0 0 0 0 0 0 0 109216.371027546 0 0 0
"SI-CY" 0 0 154362.362781895 0 36394.0409642843 0 0 0 0 5730.54089861306 0 0 0 126425.946918364 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 61162.2818847121 0 816354.607396846 0
"SI-CZ" 265083.04601435 0 0 0 0 90589.4574939723 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 54906.5322508769 0 0 0
"SI-DE" 193144.931109201 0 0 0 0 0 374054.277359802 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 41359.5987596787 0 0 0
"SI-DK" 244337.08736131 0 0 0 0 177184.085622232 542220.486123426 12055.658251386 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 39113.7735378021 0 0 0
"SI-EE" 259883.997038533 0 0 0 0 169510.012766706 0 0 80525.5357667247 0 0 0 0 0 0 0 0 0 0 156186.246499476 0 228232.794708944 0 0 0 0 0 619375.643210559 0 0 0 65230.6205243929 0 0 0
"SI-EL" 0 0 0 0 0 0 0 0 0 256366.748156026 0 0 0 5426.73416991791 0 0 0 0 0 0 0 0 96975.2792842176 73259.0868562201 0 0 0 0 0 0 0 56116.4995215398 0 0 0
"SI-ES" 0 0 0 0 0 0 0 0 0 0 3348.06237125722 0 229541.459815382 0 0 0 0 535815.453311221 0 0 0 0 0 0 0 0 0 0 0 0 0 100551.981462307 0 0 0
"SI-FI" 253291.504861654 0 0 0 0 159238.726209982 0 0 0 0 0 1616.51745971612 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 487385.180828865 0 0 0 59790.2134777594 0 0 0
"SI-FR" 0 0 0 300028.958143205 0 0 0 0 0 0 0 0 247931.694155589 0 0 0 0 259199.595439644 0 0 0 0 0 0 0 0 0 0 0 0 0 109347.063892511 0 0 0
"SI-HR" 0 0 0 0 0 0 0 0 0 0 0 0 0 91285.3561367905 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 59699.8969422454 0 0 0
"SI-HU" 0 0 0 0 0 0 0 0 0 0 0 0 0 9698.4117675404 214799.936825695 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 127822.986032235 0 0 0
"SI-IE" 218459.101737872 88719.9757816876 0 0 0 0 375881.794252792 0 0 0 0 0 352451.760565738 0 0 139602.147309372 0 0 0 0 38166.4966510457 0 0 0 0 0 0 0 0 0 0 73856.6171376509 0 0 388471.698555577
"SI-IS" 238044.437924869 0 0 0 0 0 682946.972265019 0 0 0 0 0 0 0 0 0 162056.893757722 0 0 0 0 0 0 0 0 22040.9632184438 0 0 0 0 0 35116.2979182991 0 0 2645.66774888713
"SI-IT" 0 0 0 0 0 0 0 0 0 0 0 0 0 58708.779609109 0 0 0 80968.3104365349 0 0 0 0 0 0 0 0 0 0 0 0 0 89215.8247550463 0 0 0
"SI-LI" 113757.358252671 0 0 1084.86536599439 0 0 0 0 0 0 0 0 0 0 0 0 0 195873.969887038 5534.93752009027 0 0 0 0 0 0 0 0 0 0 0 0 102240.417134682 0 0 0
"SI-LT" 258542.35350262 0 0 0 0 171868.817514414 0 0 0 0 0 0 0 0 0 0 0 0 0 126689.271207887 0 0 0 0 0 0 0 577267.922046568 0 0 0 66074.9516435642 0 0 0
"SI-LU" 220217.097241912 0 0 0 0 0 445938.198525697 0 0 0 0 0 0 0 0 0 0 0 0 0 28470.1756613312 0 0 0 0 0 0 0 0 0 0 72559.8630113069 0 0 0
"SI-LV" 258455.31107373 0 0 0 0 161997.440037512 0 0 0 0 0 0 0 0 0 0 0 0 0 168675.02737314 0 82149.8789157101 0 0 0 0 0 559152.588958348 0 0 0 65644.5135775006 0 0 0
"SI-ME" 0 0 0 0 0 0 0 0 0 0 0 0 0 115265.521898343 0 0 0 0 0 0 0 0 65738.0802920913 0 0 0 0 0 0 0 0 56236.1003633862 0 0 0
"SI-MK" 0 0 0 0 0 0 0 0 0 0 0 0 0 110129.993106335 0 0 0 0 0 0 0 0 120953.895904667 85495.4532951819 0 0 0 0 0 0 0 57712.4298109097 0 0 0
"SI-MT" 0 0 0 0 0 0 0 0 0 0 0 0 0 40992.7467414304 0 0 0 174919.364910493 0 0 0 0 0 0 6889.57021054081 0 0 0 0 0 0 69077.2621845025 0 0 0
"SI-NL" 156400.34301118 0 0 0 0 0 699847.720657838 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 45864.4894642491 0 0 0 0 0 48483.9059705728 0 0 0
"SI-NO" 235896.72184771 0 0 0 0 240283.723244127 409404.619958784 10573.7812417168 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3807.64356925301 0 0 0 0 42988.5550159976 0 0 0
"SI-PL" 260198.237826304 0 0 0 0 160392.280357726 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 215840.782925022 0 0 0 65772.6304472909 0 0 0
"SI-PT" 0 0 0 0 0 0 0 0 0 0 557266.03872498 0 652500.021654421 0 0 0 0 535078.095744684 0 0 0 0 0 0 0 0 0 0 104598.810296051 0 0 92748.1493206961 0 0 0
"SI-RO" 0 0 0 0 0 0 0 0 0 0 0 0 0 109532.608550301 287076.272331171 0 0 0 0 0 0 0 0 0 0 0 0 0 0 18863.8099527642 0 61204.3912966762 0 0 0
"SI-SE" 252001.112210379 0 0 0 0 232624.568235215 61366.1570102265 20975.8361800961 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 398410.375103542 0 0 365465.80706606 43921.9505776257 0 0 0
"SI-SI" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 83165.0619395569 0 0 0
"SI-SK" 49651.7186701025 0 0 0 0 0 0 0 0 0 0 0 0 0 135906.24218023 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 99687.5495562771 170181.780573292 0 0
"SI-TR" 0 0 721166.963043563 0 0 0 0 0 0 0 0 0 0 279917.743968801 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 40489.9130003984 0 72051.6498737157 0 328866.432344631 0
"SI-UK" 218650.406979139 250783.268770866 0 0 0 0 509143.262241435 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 57402.4502355658 0 0 7072.11089415528
"SK-AT" 234057.172650895 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 194823.106580665 0 0
"SK-BE" 0 119117.594702325 0 0 0 415208.37166449 459364.488540485 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 109671.083422348 0 0
"SK-BG" 0 0 148679.455579711 0 0 0 0 0 0 0 0 0 0 0 196262.592712946 0 0 0 0 0 0 0 0 0 0 0 0 0 0 386429.397520851 0 0 74453.8057874714 0 0
"SK-CH" 505405.01099617 0 0 96533.9794222283 0 0 56979.8454095291 0 0 0 0 0 0 0 0 0 0 0 6565.30924495039 0 0 0 0 0 0 0 0 0 0 0 0 0 195164.819857556 0 0
"SK-CY" 0 0 215062.810930348 0 44428.7952576313 0 0 0 0 0 0 0 0 0 180773.618631229 0 0 0 0 0 0 0 0 0 0 0 0 0 0 474603.3716376 0 0 74521.8276304379 894147.344107845 0
"SK-CZ" 0 0 0 0 0 199160.130368878 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 107815.433752127 0 0
"SK-DE" 0 0 0 0 0 439926.277881922 176303.967630295 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 107655.815135183 0 0
"SK-DK" 0 0 0 0 0 73476.3518435722 188340.513694503 26459.269972508 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 423532.525096262 0 0 0 0 104492.354398754 0 0
"SK-EE" 0 0 0 0 0 0 0 0 4625.83733670426 0 0 0 0 0 0 0 0 0 0 222727.036699465 0 200144.555936918 0 0 0 0 0 585402.807545317 0 0 0 0 77687.7386452829 0 0
"SK-EL" 0 0 0 0 0 0 0 0 0 65646.4652460593 0 0 0 0 241177.997495592 0 0 0 0 0 0 0 0 135567.020837488 0 0 0 0 0 40091.7120002218 0 0 61878.2581902027 0 0
"SK-ES" 384922.806289924 0 0 0 0 0 0 0 0 0 392049.937718885 0 497579.623958887 0 0 0 0 480063.812738257 0 0 0 0 0 0 0 0 0 0 0 0 0 0 192198.059679556 0 0
"SK-FI" 0 0 0 0 0 0 0 0 3951.02861858929 0 0 4089.04868239683 0 0 0 0 0 0 0 133483.186136345 0 155741.20533654 0 0 0 0 0 558838.018783434 0 0 0 0 76119.8464482051 0 0
"SK-FR" 308146.02130396 0 0 163861.289116117 0 0 281051.971996267 0 0 0 0 0 325219.530489084 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 186315.859664399 0 0
"SK-HR" 0 0 0 0 0 0 0 0 0 0 0 0 0 114624.384674729 206982.762031597 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 128624.294511449 0 0
"SK-HU" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 98045.7782544882 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 72732.3420401786 0 0
"SK-IE" 0 0 0 0 0 396406.343329734 512554.168775821 0 0 0 0 0 0 0 0 140223.726115151 0 0 0 0 0 0 0 0 0 128155.181036608 0 0 0 0 0 0 108516.696343429 0 397764.590906464
"SK-IS" 0 0 0 0 0 70175.8279840536 249115.807707359 9091.9592169982 0 0 0 0 0 0 0 0 187953.632521313 0 0 0 0 0 0 0 0 0 0 361066.52641607 0 0 0 0 108525.619065456 0 6798.21245145025
"SK-IT" 0 0 0 0 0 0 0 0 0 0 0 0 0 341970.938875751 161406.324774277 0 0 80634.2286207568 0 0 0 0 0 0 0 0 0 0 0 0 0 76829.0964901498 160888.927864205 0 0
"SK-LI" 512352.924414604 0 0 0 0 0 47674.7158408392 0 0 0 0 0 0 0 0 0 0 0 4884.15662479763 0 0 0 0 0 0 0 0 0 0 0 0 0 195480.579109416 0 0
"SK-LT" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 125676.750028272 0 0 0 0 0 0 0 597847.144146905 0 0 0 0 71191.8657758169 0 0
"SK-LU" 0 0 0 0 0 386334.771591249 443972.349276669 0 0 0 0 0 0 0 0 0 0 0 0 0 30721.0818008154 0 0 0 0 0 0 0 0 0 0 0 117709.280731537 0 0
"SK-LV" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 227624.85628612 0 73016.9891357406 0 0 0 0 0 601583.327258665 0 0 0 0 73164.7714552 0 0
"SK-ME" 0 0 0 0 0 0 0 0 0 0 0 0 0 3659.03700578485 227135.650495654 0 0 0 0 0 0 0 75197.215938752 0 0 0 0 0 0 0 0 0 72243.9653538659 0 0
"SK-MK" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 238994.715555403 0 0 0 0 0 0 0 0 74774.4495071455 0 0 0 0 0 20170.4688033223 0 0 55354.8728054526 0 0
"SK-MT" 0 0 0 0 0 0 0 0 0 0 0 0 0 80098.706438813 268849.527808245 0 0 618181.646760013 0 0 0 0 0 0 6083.40565689295 0 0 0 0 0 0 0 77606.520577615 0 0
"SK-NL" 0 0 0 0 0 384757.748433448 484080.425590543 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 81820.0275691841 0 0 0 0 0 0 109103.849848563 0 0
"SK-NO" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 253003.624207276 579870.392431464 0 0 416398.34747756 0 81293.9364952102 0 0
"SK-PL" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 228082.407921553 0 0 0 0 97442.4112354593 0 0
"SK-PT" 493974.667004439 0 0 280139.792610106 0 0 14405.2440860797 0 0 0 518533.937968473 0 729501.053394185 0 0 0 0 6397.06727763737 0 0 0 0 0 0 0 0 0 0 107586.8037038 0 0 0 194326.382710664 0 0
"SK-RO" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 153299.66056024 0 0 0 0 0 0 0 0 0 0 0 0 0 0 272240.627279385 0 0 80825.5182894633 0 0
"SK-SE" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 600693.903530255 0 0 28770.3704277318 0 84909.8766962463 0 0
"SK-SI" 51358.5995406966 0 0 0 0 0 0 0 0 0 0 0 0 0 112375.563773387 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1485.23936873617 170181.780573292 0 0
"SK-SK" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 139889.707316248 0 0
"SK-TR" 0 0 2754.70603290024 0 0 0 0 0 0 0 0 0 0 0 153319.898614124 0 0 0 0 0 0 0 0 0 0 0 0 0 0 656228.065095352 0 0 81069.3527472508 301381.945812932 0
"SK-UK" 0 0 0 0 0 394671.953477877 509397.833517073 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 126433.56816985 0 0 0 0 0 0 109014.702273583 0 249003.250915263
"TR-AT" 193798.740868276 0 196332.826691497 0 0 0 0 0 0 0 0 0 0 0 261584.29652656 0 0 0 0 0 0 0 0 0 0 0 0 0 0 445172.728994158 0 0 0 310246.520699856 0
"TR-BE" 224124.932515677 141962.13037621 170967.836328821 0 0 0 576467.367608497 0 0 0 0 0 0 0 359942.293359314 0 0 0 0 0 0 0 0 0 0 0 0 0 0 491731.653922209 0 0 0 316088.669425672 0
"TR-BG" 0 0 178058.233327489 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 413616.134387195 0
"TR-CH" 0 0 474784.916265811 16863.8017337675 0 0 0 0 0 0 0 0 0 293575.874877832 0 0 0 240745.636012353 0 0 0 0 0 0 0 0 0 0 0 0 0 152507.108983023 0 341267.815881594 0
"TR-CY" 0 0 0 0 32973.2521506143 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 395311.780154819 0
"TR-CZ" 0 0 84158.1089126648 0 0 186871.58001632 0 0 0 0 0 0 0 0 206265.889308117 0 0 0 0 0 0 0 0 0 0 0 0 0 0 581322.583230162 0 0 153431.049459214 303630.084894005 0
"TR-DE" 164044.717127019 0 139939.908983673 0 0 199374.322808171 213665.966263641 0 0 0 0 0 0 0 266961.397905164 0 0 0 0 0 0 0 0 0 0 0 0 0 0 500022.434691576 0 0 108344.45630093 309403.927684254 0
"TR-DK" 0 0 0 0 0 0 3944.12466442199 12853.765706169 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 759132.734347492 0 457843.50809455 0 0 0 295595.950733838 0
"TR-EE" 0 0 0 0 0 0 0 0 137402.279314935 0 0 0 0 0 0 0 0 0 0 0 0 202536.717928081 0 0 0 0 0 0 0 0 0 0 0 276249.740878401 0
"TR-EL" 0 0 0 0 0 0 0 0 0 14752.9161699003 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 642555.072817645 0
"TR-ES" 0 0 20740.5878765344 0 0 0 0 0 0 263791.557919866 378052.723433319 0 57870.2132702152 0 0 0 0 331521.051876604 0 0 0 0 0 208389.519792006 0 0 0 0 0 0 0 0 0 479436.348803839 0
"TR-FI" 0 0 0 0 0 0 0 0 71672.4839895109 0 0 289394.076452893 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 271991.38564232 0
"TR-FR" 0 0 462243.109833046 171938.392772581 0 0 0 0 0 0 0 0 44161.8283475853 255748.798005201 0 0 0 284618.46144512 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 394064.623239984 0
"TR-HR" 0 0 956102.256848746 0 0 0 0 0 0 0 0 0 0 38407.4932082687 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 361120.497607289 0
"TR-HU" 0 0 150812.363182489 0 0 0 0 0 0 0 0 0 0 0 181581.119216613 0 0 0 0 0 0 0 0 0 0 0 0 0 0 488634.537462924 0 0 0 311440.967633935 0
"TR-IE" 195577.739200222 112940.860069612 159091.143319173 0 0 109928.998641324 566069.920925065 0 0 0 0 0 0 0 355347.677323978 142041.85908146 0 0 0 0 0 0 0 0 0 19003.4815680236 0 0 0 478680.682560092 0 0 0 312504.999292806 372562.779835301
"TR-IS" 0 0 0 0 0 0 0 14354.7400900244 0 0 0 0 0 0 0 0 201057.084996072 0 0 0 0 0 0 0 0 0 142184.38060506 678705.194037578 0 742532.52206168 136443.880362037 0 0 292404.161320405 0
"TR-IT" 0 0 319953.267817484 0 0 0 0 0 0 38629.1632579755 0 0 0 11033.643915502 0 0 0 136987.425169655 0 0 0 0 133971.189909577 15698.8310204304 0 0 0 0 0 0 0 0 0 691797.241834522 0
"TR-LI" 114888.458950494 0 379410.720561125 107.756302333816 0 0 0 0 0 0 0 0 0 279202.775522556 0 0 0 196837.353019936 5525.30664327183 0 0 0 0 0 0 0 0 0 0 43791.1954806977 0 173205.852999767 0 328436.721267388 0
"TR-LT" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 146292.492349323 0 0 0 0 0 0 0 0 0 0 0 0 0 284100.902477774 0
"TR-LU" 281762.856393228 0 188810.566595679 0 0 0 502563.394121654 0 0 0 0 0 0 0 288191.937362659 0 0 0 0 0 29317.2121317726 0 0 0 0 0 0 0 0 477629.685030763 0 0 0 310667.935445493 0
"TR-LV" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 133359.137687046 0 86794.7223812544 0 0 0 0 0 0 0 0 0 0 0 283078.493884229 0
"TR-ME" 0 0 312893.99523686 0 0 0 0 0 0 45105.7140599507 0 0 0 0 0 0 0 0 0 0 0 0 68417.6903552807 5417.97182252619 0 0 0 0 0 0 0 0 0 692058.509587702 0
"TR-MK" 0 0 57471.7808368331 0 0 0 0 0 0 226193.594483782 0 0 0 0 0 0 0 0 0 0 0 0 0 107148.410457237 0 0 0 0 0 0 0 0 0 470618.392617515 0
"TR-MT" 0 0 0 0 0 0 0 0 0 19782.3207441103 0 0 0 0 0 0 0 0 0 0 0 0 0 0 6693.48603826711 0 0 0 0 0 0 0 0 732973.356258349 0
"TR-NL" 38474.9925847251 0 133618.666868259 0 0 340205.904254854 448495.681608111 0 0 0 0 0 0 0 241211.118021573 0 0 0 0 0 0 0 0 0 0 74069.1776521439 0 0 0 513242.631170214 0 0 156657.190479976 306306.121617092 0
"TR-NO" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 216306.246820771 11801.5939986086 0 0 415101.118940938 0 0 285449.203195513 0
"TR-PL" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 327190.451359977 0 454795.230530725 0 0 0 294350.69152443 0
"TR-PT" 0 0 8820.34631551912 0 0 0 0 0 0 274985.252855898 845649.314154532 0 78974.3117412806 0 0 0 0 247669.337725175 0 0 0 0 3437.78205786041 203684.149166722 0 0 0 0 96515.1724605909 0 0 0 0 459951.905795031 0
"TR-RO" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 377760.32763816 0 0 0 299235.572976442 0
"TR-SE" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 225869.731279511 0 0 29325.650686543 0 0 283115.453898255 0
"TR-SI" 0 0 384731.760682147 0 0 0 0 0 0 0 0 0 0 279917.743968801 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 40489.9130003984 0 72051.6498737157 0 328866.432344631 0
"TR-SK" 0 0 2754.70603290024 0 0 0 0 0 0 0 0 0 0 0 153319.898614124 0 0 0 0 0 0 0 0 0 0 0 0 0 0 656228.065095352 0 0 81069.3527472508 301381.945812932 0
